BHID,Composite,CSS (µm),Process,Product,BV Report,Mineral,Chlorite group,Quartz,Pyroxene,Plagioclase,K-Feldspar,Calcite group - Siderite,Calcite group,Dolomite group,Spinel group,Hematite group,Stilpnomelane,Mica group,Pyrite,Rutile group,Goethite,Smectite group,Sepiolite,Kaolinite-serpentine group,Total,Birnessite,Sample,CompositeID,Size,Type,Fe3O4,Fe,SiO2,Al2O3,TiO2,Mn,CaO,P,S,MgO,K2O,Na2O,Zn,As,Cl,Cu,Pb,Ba,V,Cr,Ni,Co,Sn,Zr,Sr,LOI371,LOI650,LOI1000,LOI,IDENT,FeO,Sample,Pyrite group,MnO,Dry Wt
NSRD0797,,,,,,AN0795-51,2.0,32.0,,0.0,3.0,10.0,0.0,2.0,46.0,1.0,,0.0,,,0.0,,5.0,0.0,100.0,,,,,BILLET,48.3,39.78,33.51,1.262,0.047,,0.669,0.076,0.023,2.35,0.627,0.06,0.002,-0.001,-0.001,0.001,0.001,0.014,0.001,0.006,0.004,0.001,0.001,0.002,0.009,0.03,3.62,-0.22,3.43,,,NSRD0797-F-5-1,0.0,0.711,834
NSRD0797,,,,,,AN0795-52,1.0,32.0,,0.0,1.0,9.0,0.0,0.0,46.0,1.0,,0.0,,,0.0,,8.0,0.0,100.0,,,,,BILLET,48.2,39.96,35.0,1.063,0.051,,0.39,0.099,0.021,2.36,0.423,0.071,0.003,0.001,-0.001,0.001,0.003,0.007,0.001,0.007,0.004,0.001,-0.001,0.003,0.011,0.08,3.06,-0.5,2.64,,,NSRD0797-F-5-2,0.0,0.585,828
NSRD0797,,,,,,AN0795-53,0.0,35.0,,0.0,2.0,12.0,0.0,2.0,39.0,1.0,,0.0,,,0.0,,9.0,0.0,100.0,,,,,BILLET,42.8,36.56,37.32,1.13,0.048,,0.721,0.071,0.024,2.59,0.697,0.081,0.002,0.001,0.002,0.001,0.001,0.015,0.001,0.006,0.004,-0.001,-0.001,0.002,0.01,0.27,3.59,0.0,3.86,,,NSRD0797-F-6-1,0.0,0.804,760
NSRD0797,,,,,,AN0795-54,0.0,44.0,,0.0,2.0,11.0,0.0,4.0,32.0,1.0,,0.0,,,0.0,,6.0,0.0,100.0,,,,,BILLET,34.5,30.59,45.53,0.696,0.034,,1.195,0.067,0.05,2.32,0.415,0.054,0.002,0.001,-0.001,0.002,0.003,0.008,0.001,0.004,0.003,0.001,0.003,0.003,0.01,0.24,3.88,0.68,4.8,,,NSRD0797-F-6-2,0.0,0.93,718
NSRD0797,,,,,,AN0795-55,2.0,31.0,,0.0,2.0,9.0,0.0,2.0,47.0,1.0,,0.0,,,0.0,,7.0,0.0,100.0,,,,,BILLET,50.1,41.23,32.59,1.036,0.044,,0.771,0.078,0.022,2.24,0.431,0.051,0.003,0.001,0.002,-0.001,0.001,0.012,0.001,0.006,0.004,-0.001,-0.001,0.002,0.009,0.05,2.96,-0.11,2.9,,,NSRD0797-F-7-1,0.0,0.626,690
NSRD0797,,,,,,AN0795-56,1.0,28.0,,0.0,2.0,12.0,0.0,6.0,37.0,2.0,,0.0,,,0.0,,12.0,0.0,100.0,,,,,BILLET,39.9,36.74,33.49,1.138,0.057,,1.776,0.122,0.027,3.02,0.477,0.103,0.003,0.001,-0.001,0.001,0.002,0.016,-0.001,0.008,0.005,0.001,0.001,0.003,0.011,0.36,4.24,1.23,5.83,,,NSRD0797-F-7-2,0.0,0.905,692
NSRD0797,,,,,,AN0795-57,0.0,28.0,,0.0,4.0,10.0,0.0,2.0,50.0,2.0,,0.0,,,0.0,,5.0,0.0,100.0,,,,,BILLET,51.1,42.01,29.97,1.091,0.045,,1.063,0.153,0.015,2.2,0.791,0.084,0.003,0.001,0.001,0.001,0.003,0.021,0.002,0.007,0.005,0.001,0.002,0.003,0.01,-0.02,3.2,-0.01,3.17,,,NSRD0797-F-10-1,0.0,0.904,790
NSRD0797,,,,,,AN0795-58,0.0,42.0,,0.0,2.0,10.0,0.0,9.0,31.0,3.0,,0.0,,,0.0,,4.0,0.0,100.0,,,,,BILLET,33.2,30.94,42.45,0.76,0.032,,2.25,0.071,0.02,2.38,0.487,0.06,0.002,0.001,-0.001,0.002,0.002,0.01,-0.001,0.005,0.003,-0.001,-0.001,0.003,0.012,0.38,3.52,2.13,6.03,,,NSRD0797-F-10-2,0.0,0.837,756
NSRD0797,,,,,,AN0795-59,1.0,34.0,,0.0,1.0,8.0,0.0,3.0,48.0,1.0,,0.0,,,0.0,,4.0,0.0,100.0,,,,,BILLET,50.7,40.7,33.77,0.74,0.036,,1.066,0.108,0.011,1.83,0.321,0.035,0.002,0.001,-0.001,0.001,0.001,0.009,0.001,0.006,0.004,-0.001,-0.001,0.002,0.009,0.02,2.64,0.13,2.79,,,NSRD0797-F-11-1,0.0,0.588,764
NSRD0797,,,,,,AN0795-60,1.0,34.0,,0.0,2.0,8.0,0.0,4.0,41.0,1.0,,0.0,,,0.0,,8.0,0.0,100.0,,,,,BILLET,44.6,37.72,36.19,1.157,0.05,,1.523,0.166,0.025,2.13,0.547,0.061,0.003,0.001,-0.001,0.001,0.003,0.014,0.002,0.008,0.004,-0.001,0.001,0.002,0.01,2.2,0.58,0.58,3.36,,,NSRD0797-F-11-2,0.0,0.554,832
NSRD0797,,,,,,AN0795-61,2.0,31.0,,0.0,4.0,11.0,0.0,4.0,38.0,1.0,,0.0,,,0.0,,9.0,0.0,100.0,,,,,BILLET,39.6,35.3,35.97,1.694,0.091,,1.331,0.078,0.043,3.21,0.744,0.076,0.004,0.001,0.001,0.002,0.001,0.014,0.003,0.009,0.006,0.001,0.002,0.003,0.011,0.3,4.01,0.79,5.1,,,NSRD0797-F-12-1,0.0,0.692,648
NSRD0797,,,,,,AN0795-62,0.0,28.0,,0.0,3.0,8.0,0.0,2.0,52.0,1.0,,0.0,,,0.0,,5.0,1.0,100.0,,,,,BILLET,54.4,43.77,29.86,1.098,0.042,,0.701,0.097,0.017,1.85,0.761,0.05,0.002,0.001,0.001,-0.001,0.001,0.016,0.001,0.007,0.004,-0.001,-0.001,0.002,0.009,0.03,2.44,-0.38,2.09,,,NSRD0797-F-12-2,0.0,0.664,870
NSRD0797,,,,,,AN0795-63,2.0,30.0,,0.0,0.0,18.0,0.0,1.0,38.0,1.0,,0.0,,,0.0,,10.0,0.0,100.0,,,,,BILLET,41.3,38.96,33.02,0.951,0.042,,0.725,0.149,0.013,2.31,0.241,0.065,0.002,0.001,0.001,0.001,0.001,0.007,-0.001,0.006,0.003,0.001,0.002,0.002,0.01,0.68,5.36,-0.37,5.67,,,NSRD0797-F15-1,0.0,0.691,870
NSRD0797,,,,,,AN0795-64,2.0,24.0,,0.0,0.0,12.0,0.0,5.0,32.0,1.0,,0.0,,,0.0,,23.0,0.0,100.0,,,,,BILLET,35.9,36.58,33.26,1.666,0.064,,1.741,0.119,0.042,3.0,0.504,0.159,0.003,0.001,0.001,0.001,0.001,0.017,0.002,0.008,0.006,-0.001,-0.001,0.002,0.01,0.63,4.23,1.15,6.01,,,NSRD0797-F15-2,0.0,0.708,734
NSRD0798,,,,,,AN0795-65,2.0,31.0,,0.0,2.0,19.0,0.0,0.0,30.0,10.0,,0.0,,,0.0,,5.0,0.0,100.0,,,,,BILLET,31.1,37.85,33.77,1.194,0.05,,0.403,0.087,0.015,2.08,0.444,0.018,0.002,0.001,-0.001,-0.001,0.001,0.007,0.002,0.007,0.005,-0.001,-0.001,0.002,0.009,1.28,5.95,-0.43,6.8,,,NSRD0798-F-1-1,0.0,0.684,752
NSRD0798,,,,,,AN0795-69,0.0,23.0,,0.0,0.0,27.0,0.0,0.0,19.0,0.0,,0.0,,,0.0,,27.0,4.0,100.0,,,,,BILLET,31.1,37.85,33.77,1.194,0.05,,0.403,0.087,0.015,2.08,0.444,0.018,0.002,0.001,-0.001,-0.001,0.001,0.007,0.002,0.007,0.005,-0.001,-0.001,0.002,0.009,1.28,5.95,-0.43,6.8,,,NSRD0798-F-1-1,0.0,0.684,752
NSRD0798,,,,,,AN0795-66,2.0,28.0,,0.0,4.0,16.0,0.0,0.0,26.0,9.0,,0.0,,,0.0,,16.0,0.0,100.0,,,,,BILLET,28.3,35.88,36.46,1.87,0.086,,0.346,0.074,0.032,2.34,0.78,0.072,0.003,0.001,-0.001,0.002,-0.001,0.019,0.002,0.012,0.006,-0.001,-0.001,0.002,0.01,0.94,5.15,-0.3,5.79,,,NSRD0798-F-1-2,0.0,0.548,552
NSRD0798,,,,,,AN0795-67,2.0,32.0,,0.0,0.0,18.0,0.0,0.0,30.0,3.0,,0.0,,,0.0,,16.0,0.0,100.0,,,,,BILLET,33.8,35.31,37.56,1.247,0.048,,0.399,0.099,0.021,2.48,0.491,0.052,0.003,-0.001,-0.001,-0.001,0.002,0.015,-0.001,0.007,0.004,0.001,0.001,0.003,0.01,1.07,5.26,-0.36,5.97,,,NSRD0798-F-2-1,0.0,0.661,762
NSRD0798,,,,,,AN0795-68,0.0,36.0,,0.0,0.0,19.0,0.0,4.0,24.0,2.0,,0.0,,,0.0,,14.0,0.0,100.0,,,,,BILLET,26.7,30.58,41.62,1.034,0.038,,1.504,0.126,0.014,2.59,0.513,0.047,0.002,-0.001,0.001,0.002,0.002,0.012,-0.001,0.005,0.004,-0.001,-0.001,0.003,0.012,1.12,5.75,0.93,7.8,,,NSRD0798-F-2-2,0.0,0.911,730
NSRD0798,,,,,,AN0795-70,0.0,19.0,,0.0,0.0,12.0,0.0,6.0,22.0,0.0,,0.0,,,0.0,,38.0,3.0,100.0,,,,,BILLET,25.5,33.89,34.78,2.684,0.123,,2.147,0.065,0.074,2.47,0.812,0.21,0.005,-0.001,-0.001,0.003,0.002,0.013,0.003,0.024,0.009,0.001,-0.001,0.004,0.013,1.54,4.06,1.81,7.41,,,NSRD0798-F-11-2,0.0,0.379,716
NSRD0798,,,,,,AN0795-71,0.0,28.0,,0.0,0.0,16.0,0.0,2.0,36.0,0.0,,0.0,,,0.0,,18.0,0.0,100.0,,,,,BILLET,37.3,38.55,34.05,0.983,0.041,,1.084,0.118,0.022,1.66,0.378,0.108,0.003,0.001,-0.001,0.001,0.001,0.004,-0.001,0.006,0.003,0.001,0.001,0.002,0.011,1.22,4.45,0.16,5.83,,,NSRD0798-F-12-1,0.0,0.399,652
NSRD0798,,,,,,AN0795-72,7.0,15.0,,0.0,0.0,7.0,0.0,15.0,8.0,0.0,,0.0,,,0.0,,48.0,0.0,100.0,,,,,BILLET,8.84,26.02,37.4,4.528,0.234,,4.835,0.239,0.368,3.71,1.14,0.327,0.009,0.001,-0.001,0.004,0.004,0.018,0.006,0.044,0.018,0.002,0.001,0.006,0.015,1.47,2.94,4.43,8.84,,,NSRD0798-F-12-2,0.0,0.294,662
NSRD0798,,,,,,AN0795-73,0.0,27.0,,0.0,0.0,12.0,0.0,3.0,40.0,0.0,,0.0,,,0.0,,19.0,0.0,100.0,,,,,BILLET,40.3,38.91,34.06,1.197,0.055,,1.012,0.098,0.038,2.13,0.558,0.146,0.004,-0.001,0.001,0.002,0.003,0.003,0.001,0.009,0.005,0.001,-0.001,0.003,0.011,0.58,3.46,0.24,4.28,,,NSRD0798-F-13-1,0.0,0.52,776
NSRD0798,,,,,,AN0795-74,5.0,14.0,,0.0,9.0,1.0,0.0,9.0,16.0,2.0,,0.0,,,0.0,,44.0,0.0,100.0,,,,,BILLET,16.7,26.65,40.71,5.145,0.273,,2.738,0.037,0.514,4.25,2.402,0.328,0.009,0.002,-0.001,0.004,0.005,0.029,0.005,0.042,0.019,0.003,0.004,0.007,0.015,0.93,1.32,2.62,4.87,,,NSRD0798-F-13-2,0.0,0.308,696
NSRD0798,,,,,,AN0795-75,0.0,30.0,,0.0,0.0,14.0,0.0,0.0,40.0,0.0,,0.0,,,0.0,,16.0,0.0,100.0,,,,,BILLET,41,39.24,34.76,1.043,0.048,,0.508,0.089,0.023,1.83,0.541,0.101,0.003,0.001,0.001,-0.001,0.002,0.004,0.001,0.006,0.004,-0.001,-0.001,0.003,0.009,0.25,4.24,-0.27,4.22,,,NSRD0798-F-14-1,0.0,0.444,692
NSRD0798,,,,,,AN0795-76,0.0,30.0,,0.0,4.0,14.0,0.0,6.0,31.0,0.0,,0.0,,,0.0,,15.0,0.0,100.0,,,,,BILLET,35,34.76,37.34,1.193,0.044,,1.653,0.043,0.017,1.98,0.788,0.078,0.003,-0.001,-0.001,0.002,0.002,0.006,-0.001,0.006,0.004,-0.001,-0.001,0.002,0.012,0.24,5.03,1.27,6.54,,,NSRD0798-F-14-2,0.0,0.626,732
NSRD0798,,,,,,AN0795-77,2.0,22.0,,0.0,4.0,6.0,0.0,7.0,35.0,0.0,,0.0,,,0.0,,23.0,0.0,100.0,,,,,BILLET,34.5,35.78,35.51,2.637,0.118,,1.981,0.136,0.105,2.31,1.303,0.207,0.004,0.001,-0.001,0.001,0.001,0.013,0.002,0.016,0.008,0.001,-0.001,0.003,0.011,0.56,2.04,1.3,3.9,,,NSRD0798-F-15-1,0.0,0.237,722
NSRD0798,,,,,,AN0795-78,0.0,29.0,,0.0,1.0,2.0,0.0,5.0,44.0,0.0,,0.0,,,0.0,,19.0,0.0,100.0,,,,,BILLET,46.8,39.75,36.36,1.244,0.065,,1.549,0.125,0.038,1.27,0.634,0.12,0.003,-0.001,-0.001,0.001,0.003,0.005,0.003,0.012,0.005,0.001,0.002,0.003,0.01,0.17,0.33,0.71,1.21,,,NSRD0798-F-15-2,0.0,0.144,788
NSRD0798,,,,,,AN0795-79,0.0,31.0,,0.0,0.0,17.0,0.0,2.0,32.0,0.0,,0.0,,,0.0,,19.0,0.0,100.0,,,,,BILLET,33.4,36.59,37.08,0.998,0.047,,0.927,0.14,0.048,1.45,0.431,0.12,0.002,0.001,0.001,0.001,0.002,0.007,-0.001,0.007,0.004,-0.001,0.001,0.003,0.011,0.37,5.66,-0.08,5.95,,,NSRD0798-F-16-1,0.0,0.234,864
NSRD0798,,,,,,AN0795-80,1.0,21.0,,0.0,7.0,4.0,0.0,6.0,37.0,0.0,,0.0,,,0.0,,25.0,0.0,100.0,,,,,BILLET,35.9,35.93,35.83,3.001,0.145,,2.015,0.22,0.134,2.16,1.674,0.238,0.005,0.001,-0.001,0.002,0.003,0.02,0.004,0.023,0.01,0.001,0.002,0.004,0.011,0.49,0.96,1.02,2.47,,,NSRD0798-F-16-2,0.0,0.183,790
NSRD0799,,,,,,AN0795-81,0.0,31.0,,2.0,8.0,0.0,0.0,1.0,4.0,43.0,,0.0,,,7.0,,4.0,0.0,100.0,,,,,BILLET,4.31,38.02,38.12,2.388,0.099,,0.318,0.063,0.028,0.382,1.611,0.122,0.003,0.001,0.001,0.001,0.001,0.031,0.003,0.023,0.008,0.001,0.001,0.003,0.012,1.02,0.36,0.28,1.66,,,NSRD0799-F-1-1,0.0,0.402,692
NSRD0799,,,,,,AN0795-82,0.0,38.0,,0.0,3.0,11.0,0.0,2.0,36.0,7.0,,0.0,,,0.0,,3.0,0.0,100.0,,,,,BILLET,35.8,36.02,38.58,1.21,0.06,,0.999,0.14,0.012,1.61,0.655,0.082,0.002,-0.001,0.001,0.001,0.003,0.012,0.002,0.01,0.006,-0.001,-0.001,0.003,0.01,0.1,4.12,0.04,4.26,,,NSRD0799-F-1-2,0.0,0.648,690
NSRD0799,,,,,,AN0795-83,2.0,35.0,,2.0,4.0,13.0,0.0,1.0,38.0,1.0,,0.0,,,0.0,,4.0,0.0,100.0,,,,,BILLET,38.6,34.95,38.68,1.844,0.085,,0.566,0.11,0.034,2.07,0.922,0.205,0.003,-0.001,-0.001,0.002,0.001,0.02,0.003,0.018,0.007,-0.001,-0.001,0.003,0.011,0.08,4.68,-0.31,4.45,,,NSRD0799-F-2-1,0.0,0.641,564
NSRD0799,,,,,,AN0795-84,1.0,34.0,,2.0,8.0,10.0,0.0,4.0,33.0,2.0,,0.0,,,0.0,,5.0,0.0,100.0,,,,,BILLET,34.8,32.16,40.65,2.475,0.082,,1.381,0.123,0.045,2.12,1.502,0.18,0.004,-0.001,-0.001,0.004,0.003,0.03,0.003,0.028,0.008,0.001,0.002,0.004,0.014,0.11,3.9,0.65,4.66,,,NSRD0799-F-2-2,0.0,0.565,634
NSRD0799,,,,,,AN0795-85,4.0,26.0,,0.0,2.0,21.0,0.0,4.0,21.0,11.0,,0.0,,,0.0,,10.0,0.0,100.0,,,,,BILLET,22.4,35.48,31.62,1.672,0.094,,1.251,0.029,0.37,3.59,0.478,0.081,0.005,0.002,-0.001,0.006,0.002,0.012,0.004,0.017,0.009,0.001,0.002,0.003,0.012,0.31,7.84,0.95,9.1,,,NSRD0799-F-3-1,0.0,0.877,698
NSRD0799,,,,,,AN0795-86,4.0,45.0,,0.0,2.0,11.0,0.0,0.0,35.0,3.0,,0.0,,,0.0,,1.0,0.0,100.0,,,,,BILLET,35.1,32.67,44.78,1.42,0.064,,0.397,0.112,0.015,1.64,0.499,0.027,0.002,-0.001,0.001,0.002,0.002,0.009,0.002,0.01,0.005,-0.001,-0.001,0.003,0.01,0.02,3.77,-0.46,3.33,,,NSRD0799-F-3-2,0.0,0.499,760
NSRD0799,,,,,,AN0795-87,4.0,26.0,,4.0,19.0,8.0,0.0,5.0,21.0,5.0,,0.0,,,0.0,,8.0,0.0,100.0,,,,,BILLET,23.1,25.85,43.39,5.539,0.199,,1.954,0.287,0.123,2.58,3.305,0.377,0.006,0.001,0.001,0.003,0.005,0.073,0.004,0.045,0.016,0.002,0.005,0.007,0.016,0.19,3.19,0.92,4.3,,,NSRD0799-F-4-1,0.0,0.37,680
NSRD0799,,,,,,AN0795-88,4.0,33.0,,2.0,4.0,13.0,0.0,3.0,36.0,2.0,,0.0,,,0.0,,3.0,0.0,100.0,,,,,BILLET,37.1,35.14,36.67,2.321,0.112,,1.075,0.061,0.033,2.43,0.97,0.171,0.004,-0.001,-0.001,0.002,0.003,0.024,0.002,0.022,0.009,0.001,-0.001,0.004,0.012,0.11,4.74,0.42,5.27,,,NSRD0799-F-4-2,0.0,0.606,760
NSRD0799,,,,,,AN0795-89,2.0,40.0,,2.0,1.0,12.0,0.0,2.0,35.0,3.0,,0.0,,,0.0,,3.0,0.0,100.0,,,,,BILLET,36,33.99,41.08,1.081,0.052,,0.996,0.118,0.015,2.0,0.335,0.166,0.002,0.001,-0.001,0.002,0.002,0.007,0.002,0.009,0.004,-0.001,0.001,0.003,0.012,0.0,4.57,0.14,4.71,,,NSRD0799-F-7-1,0.0,0.663,722
NSRD0799,,,,,,AN0795-90,3.0,30.0,,3.0,4.0,9.0,0.0,4.0,38.0,3.0,,0.0,,,0.0,,6.0,0.0,100.0,,,,,BILLET,40,36.41,36.21,2.145,0.089,,1.206,0.089,0.031,2.35,0.793,0.309,0.003,0.001,-0.001,0.001,0.002,0.015,0.003,0.02,0.008,0.001,0.001,0.004,0.011,0.09,3.3,0.52,3.91,,,NSRD0799-F-7-2,0.0,0.503,866
NSRD0799,,,,,,AN0795-91,1.0,37.0,,0.0,2.0,10.0,0.0,6.0,37.0,1.0,,0.0,,,0.0,,5.0,0.0,100.0,,,,,BILLET,39.4,34.78,39.55,1.102,0.046,,1.637,0.1,0.009,1.87,0.592,0.104,0.002,-0.001,0.002,0.002,0.002,0.013,-0.001,0.008,0.005,-0.001,-0.001,0.003,0.013,0.03,3.6,0.98,4.61,,,NSRD0799-F-8-1,0.0,0.638,744
NSRD0799,,,,,,AN0795-92,3.0,40.0,,0.0,2.0,10.0,0.0,4.0,35.0,1.0,,0.0,,,0.0,,3.0,0.0,100.0,,,,,BILLET,36,32.53,41.96,1.467,0.079,,1.559,0.162,0.019,2.22,0.499,0.088,0.002,-0.001,-0.001,0.003,0.003,0.013,0.002,0.013,0.006,0.001,0.001,0.004,0.015,0.03,3.84,0.7,4.57,,,NSRD0799-F-8-2,0.0,0.556,700
NSRD0799,,,,,,AN0795-93,1.0,36.0,,2.0,8.0,8.0,0.0,6.0,33.0,1.0,,0.0,,,0.0,,6.0,0.0,100.0,,,,,BILLET,35.3,30.77,42.77,2.466,0.095,,1.75,0.151,0.032,2.17,1.462,0.224,0.004,-0.001,0.001,0.004,0.003,0.032,0.002,0.025,0.008,0.001,0.001,0.004,0.015,0.05,3.02,1.03,4.1,,,NSRD0799-F-9-1,0.0,0.49,762
NSRD0799,,,,,,AN0795-94,0.0,33.0,,2.0,3.0,14.0,0.0,2.0,39.0,5.0,,0.0,,,0.0,,2.0,0.0,100.0,,,,,BILLET,40.8,37.6,35.28,1.353,0.045,,0.764,0.106,0.009,2.16,0.725,0.221,0.002,-0.001,0.001,0.001,0.003,0.014,0.001,0.01,0.005,0.001,0.002,0.003,0.01,-0.01,4.58,-0.15,4.42,,,NSRD0799-F-9-2,0.0,0.721,694
NSRD0799,,,,,,AN0795-95,9.0,29.0,,2.0,7.0,9.0,0.0,8.0,21.0,4.0,,0.0,,,0.0,,11.0,0.0,100.0,,,,,BILLET,22.6,27.14,39.59,4.348,0.205,,3.494,0.441,0.311,3.82,1.525,0.179,0.006,0.001,-0.001,0.004,0.004,0.048,0.004,0.038,0.014,0.001,0.002,0.006,0.015,0.23,3.65,2.08,5.96,,,NSRD0799-F-11-1,0.0,0.441,654
NSRD0799,,,,,,AN0795-96,2.0,33.0,,3.0,4.0,10.0,0.0,4.0,31.0,7.0,,0.0,,,0.0,,5.0,0.0,100.0,,,,,BILLET,32.3,33.66,38.48,2.055,0.082,,1.616,0.154,0.031,2.25,0.931,0.35,0.004,0.001,0.001,0.002,0.003,0.025,0.002,0.015,0.006,0.001,0.001,0.004,0.014,0.06,3.9,0.86,4.82,,,NSRD0799-F-11-2,0.0,0.604,712
NSRD0799,,,,,,AN0795-97,4.0,39.0,,0.0,1.0,12.0,0.0,10.0,24.0,2.0,,0.0,,,0.0,,9.0,0.0,100.0,,,,,BILLET,26.5,28.26,41.46,1.399,0.07,,3.862,0.288,0.029,2.53,0.384,0.092,0.003,-0.001,-0.001,0.004,0.005,0.023,0.002,0.013,0.006,0.001,0.001,0.004,0.019,0.18,4.95,3.2,8.33,,,NSRD0799-F-15-1,0.0,0.682,744
NSRD0799,,,,,,AN0795-98,15.0,28.0,,0.0,18.0,6.0,0.0,3.0,8.0,0.0,,0.0,,,0.0,,23.0,0.0,100.0,,,,,BILLET,7.3,19.0,50.18,8.437,0.411,,1.026,0.132,0.269,4.08,2.81,0.261,0.011,0.001,0.002,0.006,0.005,0.137,0.011,0.096,0.03,0.003,0.002,0.011,0.014,0.59,3.06,0.8,4.45,,,NSRD0799-F-15-2,0.0,0.204,694
NSRD0799,,,,,,AN0795-99,9.0,22.0,,0.0,6.0,25.0,0.0,0.0,22.0,0.0,,0.0,,,0.0,,16.0,0.0,100.0,,,,,BILLET,21.6,32.39,32.88,4.32,0.19,,0.232,0.026,0.175,3.81,1.281,0.156,0.007,0.001,0.001,0.004,0.001,0.032,0.009,0.032,0.014,0.002,0.004,0.005,0.01,0.48,9.06,0.22,9.76,,,NSRD0799-F-18-1,0.0,0.564,744
NSRD0799,,,,,,AN0795-100,6.0,31.0,,0.0,3.0,19.0,0.0,0.0,31.0,0.0,,0.0,,,0.0,,9.0,0.0,100.0,,,,,BILLET,32,34.74,36.2,2.292,0.103,,0.31,0.024,0.049,2.79,0.595,0.082,0.005,-0.001,0.001,0.002,0.003,0.022,0.006,0.018,0.007,0.001,-0.001,0.004,0.01,0.25,6.91,-0.24,6.92,,,NSRD0799-F-18-2,0.0,0.651,870
NSRD0799,,,,,,AN0795-101,6.0,17.0,,0.0,43.0,4.0,1.0,7.0,10.0,0.0,,0.0,,,0.0,,10.0,0.0,100.0,,,,,BILLET,10.7,15.06,51.0,10.1,0.436,,1.532,0.03,0.954,2.62,7.188,0.153,0.01,0.002,0.001,0.006,0.006,0.108,0.007,0.08,0.029,0.003,0.006,0.01,0.013,0.25,1.89,1.37,3.51,,,NSRD0799-F-19-1,2.0,0.232,680
NSRD0799,,,,,,AN0795-102,3.0,37.0,,0.0,3.0,12.0,0.0,4.0,36.0,1.0,,0.0,,,0.0,,4.0,0.0,100.0,,,,,BILLET,36.5,33.84,39.62,1.457,0.07,,1.283,0.074,0.035,2.16,0.621,0.05,0.003,0.001,-0.001,0.002,0.002,0.013,0.002,0.011,0.005,-0.001,0.001,0.003,0.012,0.09,4.6,0.55,5.24,,,NSRD0799-F-19-2,0.0,0.673,770
NSRD0799,,,,,,AN0795-103,8.0,27.0,,4.0,16.0,7.0,0.0,2.0,22.0,0.0,,0.0,,,0.0,,13.0,0.0,100.0,,,,,BILLET,22.4,23.68,46.39,6.62,0.285,,1.02,0.163,0.262,3.81,2.855,0.561,0.009,0.001,-0.001,0.004,0.005,0.064,0.004,0.06,0.019,0.002,0.004,0.011,0.014,0.31,2.74,0.52,3.57,,,NSRD0799-F-20-1,1.0,0.315,706
NSRD0799,,,,,,AN0795-104,5.0,32.0,,0.0,9.0,13.0,0.0,2.0,33.0,1.0,,0.0,,,0.0,,5.0,0.0,100.0,,,,,BILLET,33.3,31.88,39.43,3.339,0.15,,0.856,0.116,0.058,2.77,1.573,0.095,0.004,0.001,0.001,0.003,0.002,0.038,0.004,0.027,0.011,0.001,0.004,0.005,0.012,0.16,4.8,0.01,4.97,,,NSRD0799-F-20-2,0.0,0.633,812
NSRD0800,,,,,,AN0795-105,3.0,42.0,,0.0,6.0,0.0,0.0,0.0,17.0,29.0,,0.0,,,3.0,,1.0,0.0,100.0,,,,,BILLET,16.3,35.26,44.21,2.076,0.082,,0.326,0.144,0.016,0.528,1.076,0.052,0.002,-0.001,0.001,0.001,0.001,0.027,0.003,0.019,0.007,0.001,0.002,0.003,0.01,0.52,0.26,-0.18,0.6,,,NSRD0800-F-1-1,0.0,0.027,674
NSRD0800,,,,,,AN0795-106,7.0,23.0,,2.0,27.0,3.0,0.0,9.0,15.0,0.0,,0.0,,,0.0,,10.0,0.0,100.0,,,,,BILLET,15.6,18.57,46.58,7.849,0.351,,2.934,0.132,0.978,3.74,4.655,0.255,0.011,0.001,-0.001,0.005,0.007,0.101,0.004,0.096,0.026,0.004,0.005,0.01,0.017,0.22,1.95,2.34,4.51,,,NSRD0800-F-2-1,2.0,0.293,562
NSRD0800,,,,,,AN0795-107,1.0,40.0,,0.0,3.0,15.0,0.0,0.0,26.0,13.0,,0.0,,,0.0,,1.0,0.0,100.0,,,,,BILLET,25.4,33.93,40.5,1.332,0.086,,0.34,0.071,0.026,1.62,0.591,0.074,0.003,0.001,0.001,0.002,0.001,0.012,0.002,0.016,0.006,0.001,-0.001,0.003,0.009,0.15,5.32,-0.22,5.25,,,NSRD0800-F-2-2,0.0,1.16,664
NSRD0800,,,,,,AN0795-108,0.0,34.0,,1.0,3.0,13.0,0.0,2.0,40.0,3.0,,0.0,,,0.0,,2.0,0.0,100.0,,,,,BILLET,40.6,37.45,35.54,1.286,0.063,,0.863,0.136,0.022,1.75,0.795,0.11,0.002,-0.001,-0.001,0.001,0.002,0.019,0.002,0.013,0.006,0.001,0.001,0.003,0.012,-0.02,4.77,-0.24,4.51,,,NSRD0800-F-3-1,0.0,0.806,652
NSRD0800,,,,,,AN0795-109,2.0,29.0,,2.0,6.0,11.0,0.0,3.0,37.0,4.0,,0.0,,,0.0,,6.0,0.0,100.0,,,,,BILLET,36.5,34.76,36.39,2.449,0.114,,1.278,0.155,0.054,2.52,1.19,0.281,0.004,0.001,-0.001,0.003,0.004,0.03,0.003,0.019,0.008,0.001,0.001,0.004,0.014,0.08,4.33,0.39,4.8,,,NSRD0800-F-3-2,0.0,0.692,718
